dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
svd,MinMaxScaler,True,adaboost,9,0.8159588739141629,0.8159588739141629
svd,MinMaxScaler,True,mlp,9,0.816791405613652,0.8122299401797767
voiced,MinMaxScaler,True,svm,9,0.5806451612903226,0.5715542521994135
voiced,MinMaxScaler,True,knn,9,0.5076588465298143,0.530733137829912
voiced,MinMaxScaler,True,gaussianNB,9,0.5521700879765397,0.5521700879765397
voiced,MinMaxScaler,True,lda,9,0.5137145650048875,0.5137145650048875
voiced,MinMaxScaler,True,qda,9,0.4575464320625612,0.5275757575757576
voiced,MinMaxScaler,True,dt,9,0.5065982404692082,0.5065982404692082
voiced,MinMaxScaler,True,rf,9,0.5052981427174975,0.5052981427174975
voiced,MinMaxScaler,True,adaboost,9,0.5813831867057674,0.5813831867057674
voiced,MinMaxScaler,True,mlp,9,0.6115738025415445,0.5904936461388074
svd,MinMaxScaler,False,svm,9,0.8451068679703496,0.8434512135402388
svd,MinMaxScaler,False,knn,9,0.788918998224696,0.7820808178876183
svd,MinMaxScaler,False,gaussianNB,9,0.6635262111642743,0.6635262111642743
svd,MinMaxScaler,False,lda,9,0.8294962062698439,0.8294962062698439
svd,MinMaxScaler,False,qda,9,0.7692807261784829,0.7687194950135664
svd,MinMaxScaler,False,dt,9,0.7913658916240841,0.7913658916240841
svd,MinMaxScaler,False,rf,9,0.8273265282151785,0.8273265282151785
svd,MinMaxScaler,False,adaboost,9,0.8065960304309827,0.8065960304309827
svd,MinMaxScaler,False,mlp,9,0.8198208549914605,0.8144445628058609
voiced,MinMaxScaler,False,svm,9,0.6119623640994609,0.639638123226833
voiced,MinMaxScaler,False,knn,9,0.5537384434561854,0.5681209784838817
voiced,MinMaxScaler,False,gaussianNB,9,0.58115626159981,0.58115626159981
voiced,MinMaxScaler,False,lda,9,0.5219726107226108,0.5219726107226108
voiced,MinMaxScaler,False,qda,9,0.513100609068351,0.505994811639973
voiced,MinMaxScaler,False,dt,9,0.6497095377740537,0.6497095377740537
voiced,MinMaxScaler,False,rf,9,0.5611219530171143,0.5611219530171143
voiced,MinMaxScaler,False,adaboost,9,0.6094851549287033,0.6094851549287033
voiced,MinMaxScaler,False,mlp,9,0.5918447278527923,0.6374350395721364
svd,MinMaxScaler,True,svm,10,0.8392925504157784,0.8472010704671555
svd,MinMaxScaler,True,knn,10,0.787292852549123,0.7910294285866805
