dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
voiced,MinMaxScaler,True,mlp,6,0.6428571428571429,0.6,0.6190476190476191,0.5583333333333333
svd,MinMaxScaler,False,svm,6,0.8445121951219512,0.8439740655987795,0.850609756097561,0.8512204424103738
svd,MinMaxScaler,False,knn,6,0.7804878048780488,0.7778032036613273,0.7774390243902439,0.7761632341723874
svd,MinMaxScaler,False,gaussianNB,6,0.600609756097561,0.6354309687261632,0.600609756097561,0.6354309687261632
svd,MinMaxScaler,False,lda,6,0.8109756097560976,0.8070938215102975,0.8109756097560976,0.8070938215102975
svd,MinMaxScaler,False,qda,6,0.7591463414634146,0.7643401983218917,0.7439024390243902,0.74324942791762
svd,MinMaxScaler,False,dt,6,0.7591463414634146,0.7474828375286041,0.7591463414634146,0.7474828375286041
svd,MinMaxScaler,False,rf,6,0.7987804878048781,0.7856598016781083,0.7987804878048781,0.7856598016781083
svd,MinMaxScaler,False,adaboost,6,0.8140243902439024,0.7998093058733791,0.8140243902439024,0.7998093058733791
svd,MinMaxScaler,False,mlp,6,0.7957317073170732,0.7899694889397406,0.8079268292682927,0.8064454614797865
voiced,MinMaxScaler,False,svm,6,0.5952380952380952,0.5188235294117647,0.6190476190476191,0.548235294117647
voiced,MinMaxScaler,False,knn,6,0.5476190476190477,0.5070588235294118,0.5476190476190477,0.5070588235294118
voiced,MinMaxScaler,False,gaussianNB,6,0.47619047619047616,0.5317647058823529,0.47619047619047616,0.5317647058823529
voiced,MinMaxScaler,False,lda,6,0.6428571428571429,0.6435294117647059,0.6428571428571429,0.6435294117647059
voiced,MinMaxScaler,False,qda,6,0.6428571428571429,0.5870588235294117,0.5952380952380952,0.5470588235294118
voiced,MinMaxScaler,False,dt,6,0.6666666666666666,0.6070588235294118,0.6666666666666666,0.6070588235294118
voiced,MinMaxScaler,False,rf,6,0.6190476190476191,0.548235294117647,0.6190476190476191,0.548235294117647
voiced,MinMaxScaler,False,adaboost,6,0.6428571428571429,0.5776470588235294,0.6428571428571429,0.5776470588235294
