dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
voiced,RobustScaler,False,adaboost,6,0.6428571428571429,0.5776470588235294,0.6428571428571429,0.5776470588235294
voiced,RobustScaler,False,mlp,6,0.5476190476190477,0.4882352941176471,0.5476190476190477,0.4788235294117647
svd,RobustScaler,True,svm,7,0.7865853658536586,0.7880333951762524,0.8292682926829268,0.8348794063079777
svd,RobustScaler,True,knn,7,0.7225609756097561,0.6961193568336426,0.7195121951219512,0.6910946196660482
svd,RobustScaler,True,gaussianNB,7,0.6615853658536586,0.6970470006184292,0.6615853658536586,0.6970470006184292
svd,RobustScaler,True,lda,7,0.8353658536585366,0.8399814471243043,0.8353658536585366,0.8399814471243043
svd,RobustScaler,True,qda,7,0.6615853658536586,0.6920995670995671,0.6615853658536586,0.6920995670995671
svd,RobustScaler,True,dt,7,0.8262195121951219,0.8199598021026593,0.8262195121951219,0.8199598021026593
svd,RobustScaler,True,rf,7,0.8475609756097561,0.8378169449598021,0.8475609756097561,0.8378169449598021
svd,RobustScaler,True,adaboost,7,0.8384146341463414,0.8276901669758813,0.8384146341463414,0.8276901669758813
svd,RobustScaler,True,mlp,7,0.7957317073170732,0.7956864564007421,0.8140243902439024,0.8159400123685838
